pairs_per_user,signal_scale,seed,train_acc,test_acc,subspace_align,best_axis_match,min_abs_basis_cos,w_recovery,group_dir_match,personal,global,other_group,global_dir_norm,median_real_diff_norm
100,0.5,4,0.977750013768673,0.87362499833107,0.26903051137924194,0.14952698349952698,0.019094837829470634,0.425,1.0,0.898875,0.58125,0.11299999999999999,2.402017116546631,22.03227424621582
400,0.5,0,0.9170000106096268,0.8964999988675117,0.26155105233192444,0.17913058400154114,0.005807661451399326,0.375,1.0,0.9022500000000001,0.57625,0.103125,2.47318959236145,22.03227424621582
400,0.5,1,0.9133125111460686,0.8956250011920929,0.25544634461402893,0.16308529675006866,0.0024027028121054173,0.35,1.0,0.9,0.576,0.10587500000000001,2.3548035621643066,22.03227424621582
400,0.5,2,0.9106249958276749,0.8964999943971634,0.26334863901138306,0.15348999202251434,0.08543773740530014,0.5,1.0,0.9018750000000001,0.5752499999999999,0.10287500000000001,2.246988296508789,22.03227424621582
400,0.5,3,0.9138125076889991,0.8946249902248382,0.2542266547679901,0.1497446745634079,0.006093481555581093,0.4,1.0,0.899625,0.571375,0.106625,2.3555479049682617,22.03227424621582
400,0.5,4,0.9133125066757202,0.8896250009536744,0.24864374101161957,0.13702595233917236,0.008042964152991772,0.425,1.0,0.8958750000000002,0.583,0.11000000000000001,2.362645387649536,22.03227424621582
1000,0.5,0,0.9020249962806701,0.9018750011920929,0.3294202983379364,0.19171011447906494,0.0766291543841362,0.4,1.0,0.9022500000000001,0.5785,0.10387499999999998,2.319399356842041,22.03227424621582
1000,0.5,1,0.9034750014543533,0.8974999979138374,0.338653028011322,0.23580436408519745,0.007934626191854477,0.375,1.0,0.898,0.57925,0.10562500000000001,2.2827939987182617,22.03227424621582
1000,0.5,2,0.9001999974250794,0.9019999980926514,0.33925381302833557,0.20590929687023163,0.1703534871339798,0.525,1.0,0.9018750000000001,0.57925,0.10487500000000001,2.3595340251922607,22.03227424621582
1000,0.5,3,0.9024250045418739,0.90174999833107,0.3324816823005676,0.19299305975437164,0.0017643286846578121,0.325,1.0,0.9015000000000001,0.578125,0.101625,2.370206356048584,22.03227424621582
1000,0.5,4,0.9007500037550926,0.8973749935626983,0.330161988735199,0.21370524168014526,0.02869582548737526,0.325,1.0,0.897625,0.5814999999999999,0.109375,2.4504501819610596,22.03227424621582
15,1.0,0,1.0,0.8459999963641167,0.5766493082046509,0.48575085401535034,0.023860089480876923,0.325,1.0,0.8963750000000001,0.5861249999999999,0.103625,1.8785309791564941,22.03227424621582
15,1.0,1,1.0,0.7974999994039536,0.2943514883518219,0.2520286738872528,0.06910137087106705,0.3,1.0,0.898,0.56275,0.10225,2.864112615585327,22.03227424621582
15,1.0,2,0.9983333334326744,0.8054999992251396,0.3360598683357239,0.3063175082206726,0.012668995186686516,0.35,0.949999988079071,0.897125,0.555,0.10287500000000001,3.197483777999878,22.03227424621582
15,1.0,3,1.0,0.838000001013279,0.44210922718048096,0.32003018260002136,6.354798097163439e-05,0.45,1.0,0.903125,0.579125,0.09775,2.157166004180908,22.03227424621582
15,1.0,4,1.0,0.8242499977350235,0.4038120210170746,0.38290926814079285,0.008371115662157536,0.375,0.9750000238418579,0.8971250000000002,0.56425,0.10500000000000001,2.116828680038452,22.03227424621582
50,1.0,0,0.997000002861023,0.860750000178814,0.18872541189193726,0.1215984970331192,0.04371413588523865,0.35,1.0,0.9002500000000001,0.588875,0.09974999999999999,2.4384372234344482,22.03227424621582
50,1.0,1,0.9965000033378602,0.867875000834465,0.19074274599552155,0.11584740877151489,0.10015944391489029,0.475,1.0,0.897625,0.5705,0.102375,2.203132152557373,22.03227424621582
50,1.0,2,0.9895000055432319,0.8581250011920929,0.13527284562587738,0.09487190842628479,0.023392681032419205,0.4,1.0,0.8995,0.5775,0.1005,2.424748659133911,22.03227424621582
50,1.0,3,0.993000005185604,0.8577500030398368,0.17454297840595245,0.11712614446878433,0.002314390381798148,0.45,1.0,0.898875,0.5738749999999999,0.10112499999999999,2.072345733642578,22.03227424621582
50,1.0,4,0.9870000079274177,0.8588750019669533,0.12481075525283813,0.08545312285423279,0.015894636511802673,0.375,1.0,0.8952500000000001,0.569625,0.10475000000000001,2.234624147415161,22.03227424621582
100,1.0,0,0.9772500142455101,0.8722500041127205,0.13524845242500305,0.08086501061916351,0.07491151243448257,0.375,1.0,0.9027499999999999,0.568875,0.09725,2.205096483230591,22.03227424621582
100,1.0,1,0.9780000120401382,0.8789999932050705,0.1392626166343689,0.07985314726829529,0.08620097488164902,0.4,1.0,0.9004999999999999,0.56925,0.0995,2.3932416439056396,22.03227424621582
100,1.0,2,0.9635000050067901,0.8790000021457672,0.17045266926288605,0.11093363910913467,0.14664852619171143,0.4,1.0,0.9029999999999999,0.563125,0.097,2.003833293914795,22.03227424621582
100,1.0,3,0.9767500132322311,0.8680000022053719,0.13000714778900146,0.0799567848443985,0.01562480628490448,0.375,1.0,0.89625,0.5705,0.10375000000000001,2.260568857192993,22.03227424621582
100,1.0,4,0.9790000140666961,0.874874995648861,0.1364487260580063,0.07534687221050262,0.050544656813144684,0.45,1.0,0.9004999999999999,0.5785,0.0995,2.4052164554595947,22.03227424621582
400,1.0,0,0.917375011742115,0.8964999988675117,0.13413505256175995,0.08781404048204422,0.02056676521897316,0.325,1.0,0.9029999999999999,0.577625,0.097,2.474156618118286,22.03227424621582
400,1.0,1,0.9137500137090683,0.8941249996423721,0.13039915263652802,0.07876914739608765,0.016793109476566315,0.35,1.0,0.9012499999999999,0.570375,0.09875,2.3567357063293457,22.03227424621582
